N,종목명,현재가,전일비,등락률,액면가,PER,ROE,PBR,유보율
1840.0,TIMEFOLIO 탄소중립액티브,15370.0,15.0,+0.10%,0.0,,
1841.0,ACE 스마트밸류,12805.0,20.0,-0.16%,0.0,,
1842.0,HANARO 원자력iSelect,11795.0,120.0,+1.03%,0.0,,
1843.0,ARIRANG 미국테크10레버리지iSelect(합성),10185.0,45.0,+0.44%,0.0,,
1844.0,TIGER 미국S&P500선물인버스(H),3635.0,10.0,+0.28%,0.0,,
1845.0,SOL 차이나육성산업액티브(합성),6935.0,20.0,-0.29%,0.0,,
1846.0,KODEX 미국채울트라30년선물인버스(H),10870.0,100.0,+0.93%,0.0,,
1847.0,BNK 미래전략기술액티브,10130.0,25.0,+0.25%,0.0,,
1848.0,ACE 스마트퀄리티,15135.0,30.0,-0.20%,0.0,,
1849.0,SOL 차이나태양광CSI(합성),6300.0,45.0,-0.71%,0.0,,
1850.0,ARIRANG 미국테크10iSelect,10035.0,85.0,+0.85%,0.0,,
1851.0,신한 인버스 2X 10년 국채선물 ETN,10745.0,0.0,0.00%,0.0,,
1852.0,ARIRANG 미국달러SOFR금리액티브(합성),50110.0,230.0,+0.46%,0.0,,
1853.0,KODEX MSCI모멘텀,12525.0,25.0,+0.20%,0.0,,
1854.0,TIGER 금은선물(H),9390.0,5.0,-0.05%,0.0,,
1855.0,히어로즈 TDF2030액티브,10700.0,30.0,-0.28%,0.0,,
1856.0,KB KOSDAQ 150 선물 ETN,10680.0,125.0,+1.18%,0.0,,
1857.0,KODEX Fn멀티팩터,12435.0,0.0,0.00%,0.0,,
1858.0,KODEX TSE일본리츠(H),12385.0,25.0,-0.20%,0.0,,
1859.0,KBSTAR 국채선물3년,51570.0,95.0,-0.18%,0.0,,
1860.0,대신 천연가스 선물 ETN(H),7420.0,520.0,-6.55%,0.0,,
1861.0,KODEX 콩선물(H),14800.0,110.0,+0.75%,0.0,,
1862.0,KODEX 혁신기술테마액티브,12285.0,55.0,-0.45%,0.0,,
1863.0,메리츠 국채30년 ETN,7355.0,65.0,-0.88%,0.0,,
1864.0,남선알미우,23850.0,550.0,+2.36%,500.0,159.0,9.92
1865.0,KBSTAR 글로벌주식분산액티브,10460.0,110.0,+1.06%,0.0,,
1866.0,TIGER MSCI KOREA ESG유니버설,10095.0,65.0,-0.64%,0.0,,
1867.0,ACE 스마트로우볼,14525.0,5.0,-0.03%,0.0,,
1868.0,마이티 코스피100,25925.0,0.0,0.00%,0.0,,
1869.0,HANARO Fn K-메타버스MZ,7635.0,60.0,+0.79%,0.0,,
1870.0,TIGER 코스피중형주,14485.0,75.0,+0.52%,0.0,,
1871.0,하나 인버스 2X 코스닥150 선물 ETN,7220.0,25.0,+0.35%,0.0,,
1872.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9610.0,0.0,0.00%,0.0,,
1873.0,HANARO CAPEX설비투자iSelect,11995.0,190.0,+1.61%,0.0,,
1874.0,신한 인버스 2X Russell 2000 ETN,7185.0,175.0,+2.50%,0.0,,
1875.0,대상홀딩스우,7840.0,130.0,+1.69%,1000.0,8.14,0.39
1876.0,TIGER 의료기기,17875.0,80.0,-0.45%,0.0,,
1877.0,KBSTAR 유로스탁스50(H),11890.0,105.0,+0.89%,0.0,,
1878.0,삼성 알루미늄 선물 ETN,7115.0,0.0,0.00%,0.0,,
1879.0,ARIRANG KS로우사이즈가중TR,15770.0,35.0,+0.22%,0.0,,
1880.0,TIGER 경기방어채권혼합,8865.0,0.0,0.00%,0.0,,
1881.0,ACE 스마트모멘텀,14130.0,30.0,-0.21%,0.0,,
1882.0,KBSTAR 글로벌농업경제MV,10045.0,15.0,-0.15%,0.0,,
1883.0,KB 인버스 2X KOSPI 200 선물 ETN,14060.0,20.0,-0.14%,0.0,,
1884.0,KBSTAR V&S셀렉트밸류,13965.0,40.0,-0.29%,0.0,,
1885.0,TRUE 인버스 2X HSCEI ETN(H),6950.0,120.0,+1.76%,0.0,,
1886.0,KODEX 한중반도체(합성),11565.0,60.0,+0.52%,0.0,,
1887.0,ARIRANG S&P글로벌인프라,13830.0,90.0,+0.66%,0.0,,
1888.0,KOSEF 코스닥150선물레버리지,6200.0,120.0,-1.90%,0.0,,
1889.0,KOSEF 독일DAX,10560.0,105.0,+1.00%,0.0,,
1890.0,TIMEFOLIO K컬처액티브,9805.0,25.0,+0.26%,0.0,,
1891.0,일양약품우,15400.0,110.0,+0.72%,2500.0,18.64,1.3
1892.0,ACE 중국본토CSI300레버리지(합성),3110.0,55.0,-1.74%,0.0,,
1893.0,HANARO Fn K-푸드,9110.0,180.0,+2.02%,0.0,,
1894.0,KBSTAR 차이나항셍테크,6195.0,60.0,-0.96%,0.0,,
1895.0,대신 2X 알루미늄 선물 ETN(H),6795.0,45.0,-0.66%,0.0,,
1896.0,UNICORN R&D 액티브,11285.0,60.0,+0.53%,0.0,,
1897.0,KB 레버리지 은 선물 ETN(H),13500.0,50.0,+0.37%,0.0,,
1898.0,ARIRANG 코스피,26915.0,100.0,-0.37%,0.0,,
1899.0,KOSEF 차이나내수소비TOP CSI,8970.0,75.0,+0.84%,0.0,,
1900.0,신한 레버리지 10년 국채선물 ETN,9605.0,0.0,0.00%,0.0,,
1901.0,KB 레버리지 구리 선물 ETN(H),13285.0,245.0,-1.81%,0.0,,
1902.0,KODEX 국채선물10년인버스,55250.0,265.0,+0.48%,0.0,,
1903.0,HANARO KRX기후변화솔루션,13150.0,50.0,-0.38%,0.0,,
1904.0,파워 고배당저변동성,27255.0,115.0,+0.42%,0.0,,
1905.0,KBSTAR 헬스케어,11860.0,45.0,-0.38%,0.0,,
1906.0,ACE 스마트하이베타,12895.0,10.0,-0.08%,0.0,,
1907.0,HANARO Fn5G산업,11720.0,105.0,+0.90%,0.0,,
1908.0,메리츠 STAR 50 ETN,6435.0,0.0,0.00%,0.0,,
1909.0,메리츠 레버리지 미국채10년 ETN(H),6430.0,80.0,-1.23%,0.0,,
1910.0,KODEX 국채선물3년인버스,53575.0,0.0,0.00%,0.0,,
1911.0,KODEX MSCI밸류,10690.0,0.0,0.00%,0.0,,
1912.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),9850.0,55.0,+0.56%,0.0,,
1913.0,동원시스템즈우,24150.0,50.0,+0.21%,5000.0,9.94,0.97
1914.0,KOSEF SK그룹대표주,11575.0,90.0,-0.77%,0.0,,
1915.0,ARIRANG 글로벌MSCI(합성 H),16320.0,30.0,+0.18%,0.0,,
1916.0,HANARO KRX300,15860.0,10.0,+0.06%,0.0,,
1917.0,ARIRANG KS모멘텀가중TR,14095.0,25.0,-0.18%,0.0,,
1918.0,ACE Fn성장소비주도주,6315.0,60.0,+0.96%,0.0,,
1919.0,대신 인버스 철광석 선물 ETN(H) B,6295.0,20.0,+0.32%,0.0,,
1920.0,삼성 HSCEI ETN(H),6290.0,5.0,+0.08%,0.0,,
1921.0,KODEX 경기소비재,8975.0,40.0,+0.45%,0.0,,
1922.0,KODEX 최소변동성,10420.0,45.0,+0.43%,0.0,,
1923.0,ACE 중국과창판STAR50,6940.0,55.0,-0.79%,0.0,,
1924.0,TIGER 차이나항셍25,13865.0,35.0,-0.25%,0.0,,
1925.0,한양증권우,11850.0,70.0,+0.59%,5000.0,7.59,0.34
1926.0,KB KOSPI 200 선물 ETN,8810.0,60.0,+0.69%,0.0,,
1927.0,WOORI AI ESG액티브,8800.0,55.0,+0.63%,0.0,,
1928.0,동부건설우,27200.0,250.0,-0.91%,5000.0,106.67,1.09
1929.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9420.0,0.0,0.00%,0.0,,
1930.0,대신 S&P500 VIX S/T 선물 ETN,6115.0,115.0,+1.92%,0.0,,
1931.0,TIGER 200커버드콜5%OTM,12215.0,45.0,-0.37%,0.0,,
1932.0,HANARO 농업융복합산업,11065.0,15.0,+0.14%,0.0,,
1933.0,KBSTAR 글로벌자산배분액티브,10125.0,10.0,-0.10%,0.0,,
1934.0,KODEX K-이노베이션액티브,11035.0,95.0,+0.87%,0.0,,
1935.0,금강공업우,10240.0,190.0,+1.89%,1000.0,6.21,0.76
1936.0,HANARO 글로벌생성형AI액티브,10055.0,95.0,+0.95%,0.0,,
1937.0,HANARO 고배당,10960.0,20.0,+0.18%,0.0,,
1938.0,HANARO 글로벌신재생에너지MSCI(합성),8580.0,60.0,-0.69%,0.0,,
1939.0,ACE Fn5G플러스,8555.0,50.0,+0.59%,0.0,,
1940.0,TIGER 200 산업재,6650.0,25.0,-0.37%,0.0,,
1941.0,ARIRANG 글로벌수소&차세대연료전지MV,6285.0,135.0,-2.10%,0.0,,
1942.0,ARIRANG 고배당저변동50,10845.0,25.0,+0.23%,0.0,,
1943.0,KBSTAR 수출주,11905.0,15.0,-0.13%,0.0,,
1944.0,대원전선우,2270.0,25.0,-1.09%,500.0,126.11,1.82
1945.0,히어로즈 글로벌리츠이지스액티브,9155.0,0.0,0.00%,0.0,,
1946.0,크라운해태홀딩스우,9900.0,20.0,-0.20%,500.0,1414.29,0.5
1947.0,삼성 항셍테크 ETN(H),5945.0,115.0,+1.97%,0.0,,
1948.0,ARIRANG K-유니콘투자기업액티브,9885.0,60.0,+0.61%,0.0,,
1949.0,TIGER 라틴35,4210.0,40.0,+0.96%,0.0,,
1950.0,ARIRANG KS밸류가중TR,14735.0,40.0,-0.27%,0.0,,
1951.0,ARIRANG 신흥국MSCI인버스(합성 H),11325.0,55.0,+0.49%,0.0,,
1952.0,SOL 한국형글로벌플랫폼&메타버스액티브,11305.0,55.0,+0.49%,0.0,,
1953.0,코리아써키트2우B,7480.0,70.0,+0.94%,500.0,5.91,0.44
1954.0,KBSTAR 중소형고배당,11670.0,30.0,-0.26%,0.0,,
1955.0,HK 베스트일레븐액티브,8325.0,20.0,+0.24%,0.0,,
1956.0,TIGER 코스피대형주,12905.0,0.0,0.00%,0.0,,
1957.0,KB 레버리지 KRX 리츠 TOP 10 ETN,5800.0,10.0,+0.17%,0.0,,
1958.0,ACE 주주환원가치주액티브,10495.0,70.0,+0.67%,0.0,,
1959.0,KB 인버스 KOSDAQ150 선물 ETN,8240.0,50.0,+0.61%,0.0,,
1960.0,신한 인버스 2X S&P500 선물 ETN,2845.0,40.0,+1.43%,0.0,,
1961.0,ARIRANG 단기채권액티브,109350.0,25.0,+0.02%,0.0,,
1962.0,HANARO Fn친환경에너지,9460.0,40.0,-0.42%,0.0,,
1963.0,ACE 국채선물10년인버스,112805.0,545.0,+0.49%,0.0,,
1964.0,KBSTAR KRX300미국달러선물혼합,16110.0,30.0,+0.19%,0.0,,
1965.0,KODEX TDF2040액티브,11175.0,10.0,+0.09%,0.0,,
1966.0,KBSTAR 팔라듐선물(H),6980.0,260.0,+3.87%,0.0,,
1967.0,ARIRANG 심천차이넥스트(합성),9285.0,20.0,+0.22%,0.0,,
1968.0,ACE 일본TOPIX인버스(합성 H),3260.0,0.0,0.00%,0.0,,
1969.0,MASTER 테크미디어텔레콤액티브,8450.0,30.0,+0.36%,0.0,,
1970.0,WOORI 미국S&P500,10980.0,70.0,-0.63%,0.0,,
1971.0,WOORI 미국S&P우주항공&디펜스,10980.0,20.0,+0.18%,0.0,,
1972.0,ARIRANG KS로우볼가중TR,12145.0,30.0,-0.25%,0.0,,
1973.0,TIGER 200 경기소비재,15110.0,205.0,+1.38%,0.0,,
1974.0,KBSTAR TDF2050액티브,10830.0,10.0,-0.09%,0.0,,
1975.0,ACE 국채선물3년인버스,107765.0,0.0,0.00%,0.0,,
1976.0,TIGER 우선주,11190.0,15.0,-0.13%,0.0,,
1977.0,신한 인버스 2X 금 선물 ETN,5370.0,40.0,+0.75%,0.0,,
1978.0,KBSTAR TDF2040액티브,10715.0,5.0,+0.05%,0.0,,
1979.0,KBSTAR 200중공업,12155.0,10.0,+0.08%,0.0,,
1980.0,하이트진로홀딩스우,11360.0,400.0,-3.40%,5000.0,12.06,0.44
1981.0,TIGER 로우볼,10690.0,90.0,+0.85%,0.0,,
1982.0,KODEX 200동일가중,10690.0,100.0,+0.94%,0.0,,
1983.0,KBSTAR 200IT,14035.0,75.0,-0.53%,0.0,,
1984.0,ARIRANG 스마트베타Quality채권혼합,10665.0,0.0,0.00%,0.0,,
1985.0,ACE 필리핀MSCI(합성),13280.0,150.0,+1.14%,0.0,,
1986.0,노루페인트우,11440.0,140.0,-1.21%,500.0,18.22,0.66
1987.0,KBSTAR TDF2030액티브,10585.0,0.0,0.00%,0.0,,
1988.0,TIGER 200커뮤니케이션서비스,17470.0,50.0,-0.29%,0.0,,
1989.0,KBSTAR 우량업종,10450.0,45.0,+0.43%,0.0,,
1990.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10315.0,180.0,+1.78%,0.0,,
1991.0,KOSEF 릭소글로벌디지털경제MSCI,8535.0,70.0,+0.83%,0.0,,
1992.0,HK S&P코리아로우볼,11330.0,0.0,0.00%,0.0,,
1993.0,TIGER 증권,3915.0,55.0,+1.42%,0.0,,
1994.0,KBSTAR 200에너지화학,10400.0,80.0,-0.76%,0.0,,
1995.0,깨끗한나라우,13500.0,340.0,-2.46%,1000.0,-27.72,2.22
1996.0,미래에셋 인버스 전기전자 Core5 ETN,2470.0,0.0,0.00%,0.0,,
1997.0,KODEX 차이나메타버스액티브,9875.0,70.0,-0.70%,0.0,,
1998.0,ARIRANG KS퀄리티가중TR,14100.0,105.0,-0.74%,0.0,,
1999.0,KODEX MSCI퀄리티,8200.0,0.0,0.00%,0.0,,
2000.0,ACE 차이나항셍테크,6140.0,50.0,-0.81%,0.0,,
2001.0,ARIRANG 200동일가중,9760.0,10.0,+0.10%,0.0,,
2002.0,ARIRANG 국채선물3년,53000.0,0.0,0.00%,0.0,,
2003.0,노루홀딩스우,19650.0,10.0,+0.05%,500.0,10.52,0.53
2004.0,KBSTAR Fn K-뉴딜디지털플러스,9545.0,100.0,-1.04%,0.0,,
2005.0,KODEX MSCI EM선물(H),7890.0,5.0,+0.06%,0.0,,
2006.0,계양전기우,4050.0,45.0,-1.10%,500.0,-6.17,0.88
2007.0,HANARO 200선물인버스,10425.0,0.0,0.00%,0.0,,
2008.0,KBSTAR 200철강소재,9730.0,105.0,-1.07%,0.0,,
2009.0,TIGER 지주회사,9310.0,20.0,-0.21%,0.0,,
2010.0,HANARO 글로벌백신치료제MSCI,10345.0,0.0,0.00%,0.0,,
2011.0,KODEX 멀티에셋하이인컴(H),9300.0,0.0,0.00%,0.0,,
2012.0,ARIRANG 글로벌D램반도체iSelect,13165.0,60.0,+0.46%,0.0,,
2013.0,TIGER 모멘텀,25205.0,270.0,+1.08%,0.0,,
2014.0,마이티 200커버드콜ATM레버리지,7550.0,0.0,0.00%,0.0,,
2015.0,ARIRANG 주도업종,9050.0,35.0,-0.39%,0.0,,
2016.0,HK 하이볼액티브,8225.0,45.0,+0.55%,0.0,,
2017.0,히어로즈 리츠이지스액티브,6870.0,5.0,+0.07%,0.0,,
2018.0,TRUE 인버스 나스닥 100 ETN,4455.0,25.0,+0.56%,0.0,,
2019.0,KBSTAR 코스닥150선물인버스,3710.0,25.0,+0.68%,0.0,,
2020.0,금호건설우,15150.0,0.0,0.00%,5000.0,27.25,1.04
2021.0,HANARO 미국메타버스iSelect,10830.0,15.0,-0.14%,0.0,,
2022.0,TIGER 200에너지화학레버리지,10730.0,390.0,-3.51%,0.0,,
2023.0,HANARO Fn골프테마,6585.0,65.0,-0.98%,0.0,,
2024.0,서울식품우,1923.0,13.0,+0.68%,100.0,,25.95
2025.0,KODEX 퀄리티Plus,8445.0,55.0,+0.66%,0.0,,
2026.0,SOL 차이나강소기업CSI500(합성 H),4670.0,65.0,-1.37%,0.0,,
2027.0,KODEX 밸류Plus,8355.0,10.0,+0.12%,0.0,,
2028.0,CJ씨푸드1우,20450.0,550.0,-2.62%,500.0,142.01,9.66
2029.0,MASTER 스마트커머스액티브,7295.0,45.0,+0.62%,0.0,,
2030.0,KBSTAR Fn창업투자회사,5940.0,30.0,+0.51%,0.0,,
2031.0,ARIRANG 코스닥150선물인버스,5570.0,35.0,+0.63%,0.0,,
2032.0,KOSEF 코스닥150선물인버스,6470.0,65.0,+1.01%,0.0,,
2033.0,TIGER 방송통신,6920.0,10.0,+0.14%,0.0,,
2034.0,흥국화재우,4970.0,25.0,-0.50%,5000.0,1.66,0.23
2035.0,진흥기업우B,4445.0,145.0,+3.37%,500.0,13.31,2.78
2036.0,미래에셋 인버스 원유선물혼합 ETN(H),3800.0,60.0,+1.60%,0.0,,
2037.0,HANARO 코스닥150선물레버리지,12500.0,230.0,-1.81%,0.0,,
2038.0,ARIRANG K리츠Fn,6810.0,30.0,+0.44%,0.0,,
2039.0,ARIRANG 코스닥150,14840.0,125.0,-0.84%,0.0,,
2040.0,QV 인버스 레버리지 S&P500 ETN,1855.0,15.0,+0.82%,0.0,,
2041.0,TIGER 200 생활소비재,8030.0,40.0,+0.50%,0.0,,
2042.0,KOSEF 200선물인버스,5860.0,15.0,+0.26%,0.0,,
2043.0,ARIRANG 글로벌희토류전략자원기업MV,7970.0,10.0,+0.13%,0.0,,
2044.0,성문전자우,5920.0,260.0,+4.59%,500.0,51.03,3.35
2045.0,TRUE 레버리지 HSCEI ETN(H),3500.0,50.0,-1.41%,0.0,,
2046.0,KBSTAR 국채선물10년,49870.0,155.0,-0.31%,0.0,,
2047.0,KBSTAR Fn플랫폼테마,6855.0,65.0,-0.94%,0.0,,
2048.0,TIGER 금속선물(H),5675.0,20.0,-0.35%,0.0,,
2049.0,KBSTAR 200금융,8025.0,40.0,+0.50%,0.0,,
2050.0,ACE 인버스,5600.0,10.0,+0.18%,0.0,,
2051.0,KBSTAR 글로벌원자력iSelect,11075.0,35.0,+0.32%,0.0,,
2052.0,TIGER 코스닥150IT,15100.0,5.0,+0.03%,0.0,,
2053.0,진흥기업2우B,11140.0,0.0,0.00%,500.0,33.35,6.96
2054.0,유유제약2우B,10060.0,290.0,-2.80%,1000.0,-35.67,1.67
2055.0,KOSEF 미국ETF산업STOXX,10900.0,80.0,+0.74%,0.0,,
2056.0,동양2우B,10530.0,50.0,+0.48%,500.0,270.0,2.56
2057.0,ARIRANG 국채선물10년,50660.0,210.0,-0.41%,0.0,,
2058.0,동양우,5210.0,100.0,+1.96%,500.0,133.59,1.26
2059.0,KBSTAR 국채선물5년추종,47850.0,140.0,-0.29%,0.0,,
2060.0,ARIRANG 글로벌인공지능산업MV,10450.0,90.0,+0.87%,0.0,,
2061.0,KBSTAR 차이나H선물인버스(H),12480.0,280.0,+2.30%,0.0,,
2062.0,KBSTAR 국채선물10년인버스,55620.0,110.0,+0.20%,0.0,,
2063.0,삼성 레버리지 HSCEI ETN(H),3050.0,65.0,-2.09%,0.0,,
2064.0,KBSTAR 200경기소비재,9490.0,105.0,+1.12%,0.0,,
2065.0,KBSTAR 미국장기국채선물인버스2X(합성 H),9855.0,270.0,+2.82%,0.0,,
2066.0,ACE 미국스팩&IPO INDXX,5820.0,25.0,+0.43%,0.0,,
2067.0,KODEX 골드선물인버스(H),7105.0,10.0,+0.14%,0.0,,
2068.0,ARIRANG 중형주저변동50,11170.0,95.0,+0.86%,0.0,,
2069.0,ARIRANG KRX300헬스케어,8640.0,40.0,-0.46%,0.0,,
2070.0,KBSTAR 팔라듐선물인버스(H),5225.0,315.0,-5.69%,0.0,,
2071.0,ACE 코스닥(합성),12880.0,30.0,-0.23%,0.0,,
2072.0,TIGER KRX BBIG K-뉴딜레버리지,2785.0,20.0,-0.71%,0.0,,
2073.0,ARIRANG TDF2060액티브,11270.0,20.0,+0.18%,0.0,,
2074.0,신한 인버스 브렌트원유 선물 ETN(H),2285.0,0.0,0.00%,0.0,,
2075.0,ARIRANG TDF2040액티브,10550.0,5.0,+0.05%,0.0,,
2076.0,KBSTAR 200건설,13665.0,45.0,-0.33%,0.0,,
2077.0,ARIRANG TDF2030액티브,10440.0,5.0,-0.05%,0.0,,
2078.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,2080.0,25.0,-1.19%,0.0,,
2079.0,KBSTAR 모멘텀로우볼,13730.0,30.0,-0.22%,0.0,,
2080.0,KBSTAR 모멘텀밸류,13700.0,15.0,-0.11%,0.0,,
2081.0,KBSTAR 미국장기국채선물인버스(H),10270.0,0.0,0.00%,0.0,,
2082.0,ARIRANG ESG우수기업,8040.0,50.0,+0.63%,0.0,,
2083.0,ARIRANG TDF2050액티브,10845.0,25.0,+0.23%,0.0,,
2084.0,ARIRANG 미국대체투자Top10MV,12540.0,20.0,-0.16%,0.0,,
2085.0,KBSTAR 200생활소비재,6080.0,25.0,+0.41%,0.0,,
2086.0,KBSTAR 200커뮤니케이션서비스,10880.0,75.0,-0.68%,0.0,,
2087.0,KBSTAR 200산업재,12350.0,10.0,+0.08%,0.0,,
2088.0,ARIRANG 코스피중형주,10635.0,0.0,0.00%,0.0,,
